      1       0 root                 /usr/lib/systemd/systemd --  0.1  0.0 15104
  46655   46638 quantium             /opt/google/chrome/chrome -  0.0  0.3 110076
  46656   46638 quantium             /opt/google/chrome/chrome -  0.0  0.3 109952
  46670   46656 quantium             /opt/google/chrome/chrome -  0.0  0.0 25452
  46706   46655 quantium             /opt/google/chrome/chrome -  2.8  0.5 194648
  46709   46638 quantium             /opt/google/chrome/chrome -  0.6  0.5 193296
  46729   46670 quantium             /opt/google/chrome/chrome -  0.0  0.2 68196
  46789   46670 quantium             /opt/google/chrome/chrome -  6.0  1.1 391684
  47015   46670 quantium             /opt/google/chrome/chrome -  0.0  0.4 162768
  47079   46670 quantium             /opt/google/chrome/chrome -  0.3  0.5 164064
  47151   46670 quantium             /opt/google/chrome/chrome -  0.1  0.5 181536
  47295   46670 quantium             /opt/google/chrome/chrome -  0.2  0.8 262160
  47332   46670 quantium             /opt/google/chrome/chrome -  0.0  0.4 151264
  47392   46638 quantium             /opt/google/chrome/chrome -  0.0  0.4 133116
  47822   46670 quantium             /opt/google/chrome/chrome -  4.9  1.6 524144
  47999       2 root                 [kworker/u25:2+i915_flip]    0.0  0.0     0
  48000   46670 quantium             /opt/google/chrome/chrome -  6.2  1.8 618240
  48238       2 root                 [kworker/u24:2-events_power  0.0  0.0     0
  76043       2 root                 [kworker/4:0-cgroup_destroy  0.0  0.0     0
  96964       2 root                 [kworker/6:0-kec_query]      0.0  0.0     0
 106655    7179 quantium             /usr/share/dbeaver-ce/dbeav  0.0  0.0 23680
 106679  106655 quantium             /usr/share/dbeaver-ce/jre/b  3.4  1.3 425300
 123410   46670 quantium             /opt/google/chrome/chrome -  0.3  0.6 196488
 123431   46670 quantium             /opt/google/chrome/chrome -  0.1  0.4 131300
 123432   46670 quantium             /opt/google/chrome/chrome -  2.9  0.7 235356
 128677       2 root                 [kworker/3:2-events]         0.0  0.0     0
 131165   46670 quantium             /opt/google/chrome/chrome -  2.2  1.9 634436
 132582       2 root                 [kworker/u24:1-events_unbou  0.0  0.0     0
 133233       2 root                 [kworker/2:2-cgroup_destroy  0.0  0.0     0
 134452   46670 quantium             /opt/google/chrome/chrome -  2.3  1.6 538664
 134484   46670 quantium             /opt/google/chrome/chrome -  0.5  0.9 303072
 134565   46670 quantium             /opt/google/chrome/chrome -  0.6  0.9 314188
 135873   46670 quantium             /opt/google/chrome/chrome -  0.5  0.9 315172
 135996       2 root                 [kworker/11:2-i915-unordere  0.0  0.0     0
 137222   46670 quantium             /opt/google/chrome/chrome -  3.6  1.2 421076
 137329       2 root                 [kworker/9:2-i915-unordered  0.0  0.0     0
 140075       2 root                 [kworker/0:0]                0.0  0.0     0
 140518       2 root                 [kworker/5:1-i915-unordered  0.0  0.0     0
 140806       2 root                 [kworker/u24:6-flush-259:0]  0.0  0.0     0
 141743   46670 quantium             /opt/google/chrome/chrome -  0.0  0.2 81240
 142100       2 root                 [kworker/7:0]                0.0  0.0     0
 143008       2 root                 [kworker/6:1-events]         0.0  0.0     0
 143159       2 root                 [kworker/u25:1-hci0]         0.0  0.0     0
 147635       2 root                 [kworker/10:2-cgroup_destro  0.0  0.0     0
 148661       2 root                 [kworker/8:2]                0.0  0.0     0
 152466       2 root                 [kworker/1:0]                0.0  0.0     0
 155800       2 root                 [kworker/6:2]                0.0  0.0     0
 158833       2 root                 [kworker/u24:0]              0.0  0.0     0
 160225       2 root                 [kworker/u25:0]              0.0  0.0     0
 160259   46670 quantium             /opt/google/chrome/chrome -  0.4  0.4 136356
 160512   46670 quantium             /opt/google/chrome/chrome -  9.4  0.6 210140
 160800   46670 quantium             /opt/google/chrome/chrome -  0.6  0.3 105596
 160893     518 root                 (udev-worker)                0.0  0.0  6360
 161004   46670 quantium             /opt/google/chrome/chrome - 24.4  0.4 132252
 161068    9945 quantium             /bin/bash /home/quantium/la  0.0  0.0  3456
 161072  161068 quantium             /bin/bash ./enumerate_proce  0.0  0.0  3584
 161075  161072 quantium             /usr/bin/ps -eo pid,ppid,us  0.0  0.0  5632
